title,affiliation_name,affiliation_country,publication_year,keywords
Devise of an exhaust gas heat exchanger for a thermal oil heater in a palm oil refinery plant,,,2017,
EKF composition estimation and GMC control of a reactive distillation column,,,2017,
The association between Alu hypomethylation and severity of type 2 diabetes mellitus,,,2017,
Influence of gas diffusion layer on Pt catalyst prepared by electrodeposition for proton exchange membrane fuel cells,,,2017,
Corncob to value added chemical transformation by metal beta zeolite and metal mesoporous SBA 15 catalytic pyrolysis,,,2016,
A new cell to cell interaction model for epithelial microfold cell formation and the enhancing effect of epidermal growth factor,,,2017,
Knowledge management system for failure analysis in hard disk using case based reasoning,,,2017,
Development of loop mediated isothermal amplification (LAMP) assay combined with malachite green as a rapid screening test for Candidatus Mycoplasma haemominutum infection in cats,,,2017,
Understanding Thai music through Indian music,,,2017,
Decision model for identity management product selection using fuzzy AHP,,,2017,
A modification of retake detection using simple signature and LCS algorithm,,,2017,
Quality model for assessing object oriented design patterns under development,,,2017,
Security vulnerability assessment for software version upgrade,,,2017,
A scheme of criminal law knowledge acquisition using ontology,,,2017,
Development of privacy design patterns based on privacy principles and UML,,,2017,
Empirical identification of factor models,,,2016,
A study of factors influencing intention to purchase local community product on E Commerce website  The case of One Tambon One Product (OTOP) in Thailand,,,2017,
SQL antipatterns detection and database refactoring process,,,2017,
Association between urinary phthalates and metabolic abnormalities in obese Thai children and adolescents,,,2017,
Brown rice and retrograded brown rice alleviate inflammatory response in dextran sulfate sodium (DSS) induced colitis mice,,,2017,
Usability evaluation of the university library network's website using an eye tracking device,,,2017,
Study of Jet Quenching with Z jet Correlations in Pb Pb and pp Collisions at s NN=5 02 TeV,,,2017,
Effectiveness of experiential learning with empowerment strategies and social support from grandmothers on breastfeeding among Thai adolescent mothers,,,2017,
"Effectiveness of a diabetes mellitus pictorial diary handbook program for middle aged and elderly type 2 diabetes mellitus patients  A quasi experimental study at Taladnoi Primary Care Unit, Saraburi, Thailand",,,2017,
Behavioral economics of death and dying decisions  Both rational and irrational approaches,,,2017,
"Imported case of Middle East respiratory syndrome coronavirus (MERS CoV) infection from Oman to Thailand, June 2015",,,2017,
"The Deleterious Effects of Oxidative and Nitrosative Stress on Palmitoylation, Membrane Lipid Rafts and Lipid Based Cellular Signalling  New Drug Targets in Neuroimmune Disorders",,,2016,
Effect of the Pd MCM 41 Pore Size on the Catalytic Activity and cis trans Selectivity for Partial Hydrogenation of Canola Biodiesel,,,2017,
Blends and IPNs of Polyurethane Polymers with Thermosetting Polymers,,,2017,
Black hole merger estimates in Einstein Maxwell and Einstein Maxwell dilaton gravity,,,2017,
Comparison of self assisted VLS GaAs nanowires grown by MBE on Si (111) and GaAs (111)B substrates,,,2017,
Promoter hypermethylation of SOX11 correlates with adverse clinicopathological features of human prostate cancer,,,2017,
Storage stability of packaged baby formula in poly(lactide) whey protein isolate laminated pouch,,,2017,
Temperature induced local and average structural changes in BaTiO3 x Bi(Zn1 2Ti1 2)O3 solid solutions  The origin of high temperature dielectric permittivity,,,2017,
Impact Analysis of Start Up Lost Time at Major Intersections on Sathorn Road Using a Synchro Optimization and a Microscopic SUMO Traffic Simulation,,,2017,
The positive effects of a peer led intervention system for individuals with a risk of metabolic syndrome,,,2017,
Antimicrobial resistance in bacterial poultry pathogens  A review,,,2017,
"Clinical, radiographic, and histologic analysis of the effects of acemannan used in direct pulp capping of human primary teeth  short term outcomes",,,2016,
Search for single production of a heavy vector like T quark decaying to a Higgs boson and a top quark with a lepton and jets in the final state,,,2017,
"Performance of electropun polyacrylonitrile nanofibrous phases, shown for the separation of water soluble food dyes via ULTC Vis ESI MS",,,2017,
Mechanical and Electronic Properties of Carbon Nitride Methanediide under High Pressure,,,2017,
Measurement of the differential inclusive B  hadron cross sections in pp collisions at s=13 TeV,,,2017,
Paper Based Heavy Metal Sensors from the Concise Synthesis of an Anionic Porphyrin  A Practical Application of Organic Synthesis to Environmental Chemistry,,,2017,
"Kaolin nano scale zero valent iron composite(K nzvi)  Synthesis, characterization and application for heavy metal removal",,,2017,
Finite element analysis of undrained stability of cantilever flood walls,,,2017,
A combination of process of care and clinical target among type 2 diabetes mellitus patients in general medical clinics and specialist diabetes clinics at hospital levels,,,2017,
Effect of filler water absorption on water swelling properties of natural rubber,,,2017,
Effect of type and content of tackifier on adhesion of natural rubber and reclaimed natural rubber based sealant,,,2017,
Time space analysis of highly pathogenic avian influenza H5N2 outbreak in the US,,,2016,
A circular dichroism sensor for selective detection of Cd2   and S2   based on the in situ generation of chiral CdS quantum dots,,,2017,
Urine neutrophil gelatinase associated lipocalin to predict renal response after induction therapy in active lupus nephritis,,,2017,
Self Determination Theory and Risk Behavior in a Collectivistic Society  Preventing Reckless Driving in Urban Nepal,,,2017,
Effect of metal oxide alumina on catalytic deoxygentation of biofuel from physic nut residues pyrolysis,,,2017,
Aging kinetics of low amylose rice during storage at ambient and chilled temperatures,,,2017,
Planar Self Assembly of Submicron and Nanoscale Wires and Grooves on III V(110) Surfaces,,,2017,
Parallel axis gear design methodology for minimization of power loss and its effect on vibration characteristics,,,2017,
"Search for supersymmetry in events with at least one photon, missing transverse momentum, and large transverse event activity in proton proton collisions at  s=13 TeV",,,2017,
Impact of Fecal Hb Levels on Advanced Neoplasia Detection and the Diagnostic Miss Rate For Colorectal Cancer Screening in High Risk vs  Average Risk Subjects  a Multi Center Study,,,2017,
Impaired bed mobility  quantitative torque analysis with axial inertial sensors,,,2017,
Induction of HEXIM1 activities by HMBA derivative 4a1  Functional consequences and mechanism,,,2016,
Brief communication open access exploring the association between glucose 6phosphate dehydrogenase deficiency and color blindness in southeast Asia,,,2017,
Two decades' contribution of occupational medicine training in Thailand  Experience from the foundation with a view toward the future,,,2017,
Incidence and etiology of maxillofacial trauma  A retrospective analysis of king chulalongkorn memorial hospital in the past decade,,,2017,
Phthalate exposure in Thai children and adolescents,,,2017,
"Validity, reliability, and sensitivity to change of the Thai version of the migraine specific quality of life questionnaire version 2 1",,,2017,
"Measurement of the top quark mass in the dileptonic tt decay channel using the mass observables Mbl, MT2, and Mbl  in pp collisions at  s = 8 TeV",,,2017,
Search for supersymmetry in multijet events with missing transverse momentum in proton proton collisions at 13 TeV,,,2017,
ALMA constraints on star forming gas in a prototypical z = 1 5 clumpy galaxy  The dearth of CO(5 4) emission from UV bright clumps,,,2017,
Urinary cysteinyl leukotriene E4 level and therapeutic response to montelukast in children with mild obstructive sleep apnea,,,2017,
In situ egg deposition by corallivorous snails on mushroom corals at Koh Tao (Gulf of Thailand),,,2017,
Parallel axis gear design methodology for minimization of power loss and its effect on vibration characteristics,,,2017,
Chemistry of Renieramycins  15  Synthesis of 22 O Ester Derivatives of Jorunnamycin A and Their Cytotoxicity against Non Small Cell Lung Cancer Cells,,,2016,
Cultivation of harpacticoid copepods (families harpacticidae and laophontidae) under selected environmental conditions,,,2017,
"Accumulation of domoic acid in marine organisms from Sriracha bay, Chonburi province, Thailand",,,2017,
Cardiovascular disease and cardiovascular disease risk in HIV positive populations in the Asian region,,,2017,
Comparison of isokinetic strengths and energy systems between short and middle distance swimmers,,,2017,
Stenotrophomonas maltophilia is highly prevalent among houseflies (Musca domestica),,,2017,
Dysregulated expression of MITF in subsets of hepatocellular carcinoma and cholangiocarcinoma,,,2017,
"Gene expression profiles of cell adhesion molecules, matrix metalloproteinases and their tissue inhibitors in canine oral tumors",,,2017,
Search for top quark partners with charge 5 3 in proton proton collisions at  s=13 TeV,,,2017,
Influence of the spatial variability of shear strength parameters on rainfall induced landslides  a case study of sandstone slope in Japan,,,2017,
Precise Receiver Clock Offset Estimations According to Each Global Navigation Satellite Systems (GNSS) Timescales,,,2017,
The activities of Cu based Mg Al layered double oxide catalysts in the water gas shift reaction,,,2016,
"Erratum to  Search for dark matter in proton proton collisions at 8 TeV with missing transverse momentum and vector boson tagged jets (Journal of High Energy Physics, (2016), 2016, 12, (83), 10 1007 JHEP12(2016)083)",,,2017,
Searches for W  bosons decaying to a top quark and a bottom quark in proton proton collisions at 13 TeV,,,2017,
Development of conductive bacterial cellulose composites  An approach to bio based substrates for solar cells,,,2017,
Measurement of the inclusive energy spectrum in the very forward direction in proton proton collisions at  s=13 TeV,,,2017,
"Improvements in morphology, mechanical and thermal properties of films produced by reactive blending of poly(lactic acid) natural rubber latex with dicumyl peroxide",,,2017,
"Immunohistochemical Expression Profiles of Cell Adhesion Molecules, Matrix Metalloproteinases and their Tissue Inhibitors in Central and Peripheral Neoplastic Foci of Feline Mammary Carcinoma",,,2017,
A novel p T139M mutation in HSPB1 highlighting the phenotypic spectrum in a family,,,2017,
Aging in Myanmar,,,2017,
A randomized controlled trial of an individualized nutrition counseling program matched with a transtheoretical model for overweight and obese females in Thailand,,,2017,
Vitamin D supplementation improves quality of life and physical performance in osteoarthritis patients,,,2017,
Liquid Phase Synthesis of Isoprene from Methyl tert Butyl Ether and Formalin Using Keggin Type Heteropolyacids,,,2016,
Process design of biodiesel production  Hybridization of ester and transesterification in a single reactive distillation,,,2017,
Cyanidin stimulates insulin secretion and pancreatic   cell gene expression through activation of L type voltage dependent ca2  channels,,,2017,
Flow rate calibration to determine cell derived microparticles and homogeneity of blood components,,,2017,
Production of starch nanocrystals from agricultural materials using mild acid hydrolysis method  Optimization and characterization,,,2017,
Rome foundation Asian working team report  Real world treatment experience of Asian patients with functional bowel disorders,,,2017,
"Urine protein, urine protein to creatinine ratio and N acetyl   D glucosaminidase index in cats with idiopathic cystitis vs healthy control cats",,,2017,
Patients' Perceived Treatment Effectiveness in Dry Eye Disease,,,2017,
Adjunctive minocycline treatment for major depressive disorder  A proof of concept trial,,,2017,
"Global spread of norovirus gii 17 kawasaki 308, 2014 2016",,,2017,
"Induction of cellular immunity interleukin 12, antiproliferative effect, and related probiotic properties of lactic acid bacteria isolated in Thailand",,,2017,
Method for classifying usability qualities and problems for action games from user reviews using text mining,,,2016,
"Enhancement of total lipid yield by nitrogen, carbon, and iron supplementation in isolated microalgae",,,2017,
Decaying Wood Preference of Stag Beetles (Coleoptera  Lucanidae) in a Tropical Dry Evergreen Forest,,,2017,
Editorial  the risk of cancer in patients with gastric intestinal metaplasia Authors  reply,,,2017,
"Efficacy and safety of a once daily single tablet regimen of tenofovir, lamivudine, and efavirenz assessed at 144 weeks among antiretroviral na ve and experienced HIV 1 infected Thai adults",,,2017,
Earthquake activities along the Indonesian Sunda Margin  a seismicity approach,,,2017,
Salt effect on the liquid liquid equilibrium of water furfuryl alcohol furfural system at 298 15 K,,,2017,
"CBMG, a novel derivative of mansonone G suppresses adipocyte differentiation via suppression of PPAR  activity",,,2017,
Elevated serum heat shock protein 70 and liver stiffness reflect hepatic dysfunction and severity in postoperative biliary atresia,,,2017,
Reduction of carbon dioxide via catalytic hydrogenation over copper based catalysts modified by oyster shell derived calcium oxide,,,2017,
Poly(L lactide b butylene succinate b L lactide) triblock copolymer  A multi functional additive for PLA PBS blend with a key performance on film clarity,,,2017,
"A multi facet approach using conceptualization, application, and usability measurement to developing financial learning system for hospital",,,2016,
Role and impact of differently charged polypyrrole on formaldehyde sensing behavior,,,2017,
"Shared metabolic and immune inflammatory, oxidative and nitrosative stress pathways in the metabolic syndrome and mood disorders",,,2017,
Kinematic and kinetic analysis of throwing a straight punch  The role of trunk rotation in delivering a powerful straight punch,,,2017,
Robust model predictive control with time varying tubes,,,2017,
Standardized Mori ramulus extract improves insulin secretion and insulin sensitivity in C57BLKS J db db mice and INS 1 cells,,,2017,
Scaling laws for displacement of elastic beam by energy method,,,2017,
Epstein Barr virus and thyroid cancer  the controversy remains,,,2017,
Lupus panniculitis of the scalp presenting with linear alopecia along the lines of Blaschko,,,2017,
"Precursory seismic quiescence along the Sagaing fault zone, Central Myanmar application of the region time length algorithm",,,2017,
"Self assembly of Gd3  SDS HEPES complex and curcumin entrapment for enhanced stability, fluorescence image in cellular system",,,2017,
AKIHelper  Acute kidney injury diagnostic tool using KDIGO guideline approach,,,2016,
New approach for detection of chromate ion by preconcentration with mixed metal hydroxide coupled with fluorescence sensing of copper nanoclusters,,,2017,
Conformal Flow on S3 and Weak Field Integrability in AdS4,,,2017,
Mutation analysis and prenatal diagnosis of a family with Griscelli syndrome type 2  two novel mutations in the RAB27A gene,,,2017,
Sustainability in the textile community through the sufficiency economy philosophy and the buddhism concept,,,2017,
Leptin Immunohistochemical Staining in the Porcine Ovary,,,2017,
"Randomized, controlled trial split faced study of 595 nm pulsed dye laser in the treatment of acne vulgaris and acne erythema in adolescents and early adulthood",,,2017,
Application of structured support vector machine backpropagation to a convolutional neural network for human pose estimation,,,2017,
"Self assembled nanomicelles of damnacanthal loaded amphiphilic modified chitosan  Preparation, characterization and cytotoxicity study",,,2017,
Structural effect of quaternary ammonium chitin derivatives on their bactericidal activity and specificity,,,2017,
Three dimensional undrained tunnel face stability in clay with a linearly increasing shear strength with depth,,,2017,
Generating of business rules for Coloured Petri Nets,,,2016,
Sericin binded deprotenized natural rubber film containing chitin whiskers as elasto gel dressing,,,2017,
Exome sequencing for simultaneous mutation screening in children with hemophagocytic lymphohistiocytosis,,,2017,
In situ transesterification process for biodiesel production using spent coffee grounds from the instant coffee industry,,,2017,
An algorithm for solving two sided interval system of max plus linear equations,,,2017,
An analysis of twitter in the passing of His Majesty King Bhumibol Adulyadej,,,2017,
"Physio somatic symptoms in schizophrenia  association with depression, anxiety, neurocognitive deficits and the tryptophan catabolite pathway",,,2017,
Notch Signaling Participates in TGF   Induced SOST Expression Under Intermittent Compressive Stress,,,2017,
Oligomerization of 1 decene over sulfated alumina catalysts for the production of synthetic fuels and lubricants  modelling and verification,,,2017,
Wrist worn triaxial accelerometry predicts the energy expenditure of non vigorous daily physical activities,,,2017,
Contrast Enhanced Ultrasound Detects Recurrent Renal Cell Carcinoma in the Setting of Chronic Renal Insufficiency,,,2017,
Detection of design patterns from class diagram and sequence diagrams using ontology,,,2016,
Optimized reverse primer for 16S RFLP analysis and genomovar assignment of Flavobacterium columnare,,,2017,
"Nitrosative Stress, Hypernitrosylation, and Autoimmune Responses to Nitrosylated Proteins  New Pathways in Neuroprogressive Disorders Including Depression and Chronic Fatigue Syndrome",,,2017,
Impact of Single Nucleotide Polymorphisms of Base Excision Repair Genes on DNA Damage and Efficiency of DNA Repair in Recurrent Depression Disorder,,,2017,
A two step method using air plasma and carbodiimide crosslinking to enhance the biocompatibility of polycaprolactone,,,2017,
The frequency of mucosal associated invariant T cells is selectively increased in dermatitis herpetiformis,,,2017,
Beneficial Effects of Adjuvant Melatonin in Minimizing Oral Mucositis Complications in Head and Neck Cancer Patients Receiving Concurrent Chemoradiation,,,2017,
Decision tree induction based on minority entropy for the class imbalance problem,,,2017,
"Tautomeric Dependent Lactam Cycloaddition with Nitrile Oxide  Facile Synthesis of 1,2,4 Oxadiazole[4,5 a]indolone Derivatives",,,2017,
A novel approach for centralized 3D radio resource allocation and scheduling in dense HetNets for 5G control  user plane separation architectures,,,2017,
Bacteriophage removal efficiency of in line coagulation with ceramic membrane filtration,,,2017,
A model driven development of web applications using AngularJS framework,,,2016,
Analysis of fatigue crack propagation in steel I Beams with welded transverse stiffeners subjected to in plane loadings,,,2017,
"System efficiency analysis of SOFC coupling with air, mixed air steam and steam gasification fueled by Thailand rice husk",,,2017,
Thermal analysis for peak temperature distribution in reinforced concrete beams after exposure to ASTM E119 standard fire,,,2017,
Development of thai silk fibroin hyaluronic acid microspheres and the application on controlled release of curcumin,,,2017,
Seasonal monsoon variations in surface currents in the Gulf of Thailand revealed by high frequency radar,,,2017,
Pseudorapidity dependence of long range two particle correlations in pPb collisions at s NN =5 02 TeV,,,2017,
Genetic and antigenic divergence in the influenza A(H3N2) virus circulating between 2016 and 2017 in Thailand,,,2017,
The continental fossil record and the history of biodiversity in Southeast Asia,,,2017,
Study of the RAFT homopolymerization and copolymerization of  N  [3 (dimethylamino)propyl]methacrylamide hydrochloride and evaluation of the cytotoxicity of the resulting homo  and copolymers,,,2017,
REDUCTION of DEFECTS in JEWELRY MANUFACTURING,,,2017,
Constructing patterns verification criteria based on quality attributes  Web security context patterns case study,,,2016,
DEFECTIVE REDUCTION in FROZEN PIE MANUFACTURING PROCESS,,,2017,
Car Assembly Line Efficiency Improvement by Lean Principle,,,2017,
A STUDY of USING HYDROGEN GAS for STEAM BOILER in CHOLOR  ALKALI MANUFACTURING,,,2017,
Production Time Loss Reduction in Sauce Production Line by Lean Six Sigma Approach,,,2017,
PROCESS IMPROVEMENT of REACTIVE DYE SYNTHESIS USING SIX SIGMA CONCEPT,,,2017,
DESIGN PROCESS IMPROVEMENT for ELECTRIC CAR HARNESS,,,2017,
Electro deposition painting process improvement of cab truck by Six Sigma concept,,,2017,
Evaluating damaged concrete depth in reinforced concrete structures under different fire exposure times by means of NDT and DT techniques,,,2017,
Morphometric study of the extraocular muscles in Thai population,,,2017,
Adsorption of hydrogen molecule on noble metal doped on oxygen vacancy defect of anatase TiO2(101) surface  Periodic DFT study,,,2017,
Evaluating damaged concrete depth in reinforced concrete structures under different fire exposure times by means of NDT and DT techniques,,,2017,
Business process ontology for defining user story,,,2016,
Risk stratification in pediatric acute respiratory distress syndrome  A multicenter observational study,,,2017,
A tractable analytical model for interference characterization and minimum distance enforcement to reuse resources in three dimensional in building dense small cell networks,,,2017,
Comparative literature in Thailand,,,2017,
Toward zero waste to landfill  An effective method for recycling zeolite waste from refinery industry,,,2017,
A complete life cycle assessment of high density polyethylene plastic bottle,,,2017,
Anaerobic biodegradation of polylactic acid under mesophilic condition using thermal alkaline pretreatment,,,2017,
Conversion of cellulose to lactic acid by using ZrO2 Al2O3 catalysts,,,2017,
Real time 3D ultrasound denoising based on adaptive regularisation Savitzky Golay filter,,,2017,
Environmental life cycle assessment and social impacts of bioethanol production in Thailand,,,2017,
On the exactness of soft theorems,,,2017,
A development of RDF data transfer and query on Hadoop Framework,,,2016,
Selective catalytic fast pyrolysis of Jatropha curcas residue with metal oxide impregnated activated carbon for upgrading bio oil,,,2017,
Modeling of Multi Reservoir Systems Operation in the Chao Phraya River Basin,,,2017,
Aggregate Supply Chain Planning for a Coconut Plantation,,,2017,
Membrane Alterations in Pseudomonas putida F1 Exposed to Nanoscale Zerovalent Iron  Effects of Short Term and Repetitive nZVI Exposure,,,2017,
Antifouling Stripes Prepared from Clickable Zwitterionic Copolymers,,,2017,
The effect of alkali on the product distribution from black liquor conversion under supercritical water,,,2017,
Utilization of fly ash derived HZSM 5  catalytic pyrolysis of Jatropha wastes in a fixed bed reactor,,,2017,
Adaptive I O bandwidth allocation for virtualization environment on Xen platform,,,2017,
Counter intuitive channel allocation improvement in distributed cognitive radio networks by adding optimal interference in user's utility,,,2017,
Measurement of inclusive jet cross sections in pp and PbPb collisions at s NN =2 76 TeV,,,2017,
Digital scrum board using leap motion,,,2016,
Interleukin 1  induces human cementoblasts to support osteoclastogenesis,,,2017,
"New onset diabetes in HIV treated adults  Predictors, long term renal and cardiovascular outcomes",,,2017,
Vector competence of Aedes albopictus (Skuse) and Aedes aegypti (Linnaeus) for Plasmodium gallinaceum infection and transmission,,,2017,
Ethylene insertion in the presence of new alkoxysilane electron donors for Ziegler Natta catalyzed polyethylene,,,2017,
Effect of acid pretreatment and the germination period on the composition and antioxidant activity of rice bean (Vigna umbellata),,,2017,
A mobile cloud system for enhancing multimedia file transfer with IP protection,,,2017,
Effect of additives on fuel properties and emission characteristics of micromulsion biofuels from palm oil,,,2017,
Phase behaviors and fuel properties of palm oil based microemulsion biofuels using sugar based surfactants,,,2017,
Reverse Nearest Neighbor Search on a Protein Protein Interaction Network to Infer Protein Disease Associations,,,2017,
Sex difference in thermal preference of adult mice does not depend on presence of the gonads,,,2017,
Constructing initial design patterns for online social network based applications,,,2016,
Search for heavy gauge W  bosons in events with an energetic lepton and large missing transverse momentum at s=13 TeV,,,2017,
"22nd International Conference on Medical Physics 2016, Bangkok, Thailand  Medical physics propelling global health",,,2017,
Design of linear model predictive control for level control process with output feedback from wireless transmitter,,,2017,
Design of supervisory cascade model predictive control for industrial boilers,,,2017,
Design of state feedback quadratic regulator for polynomial systems using sum of squares approach,,,2017,
Theoretical study of carbon dioxide adsorption and diffusion in MIL 127(Fe) metal organic framework,,,2017,
"Suppression of  (1S),  (2S), and  (3S) quarkonium states in PbPb collisions at sNN=2 76TeV",,,2017,
Measurement of the cross section for electroweak production of Z  in association with two jets and constraints on anomalous quartic gauge couplings in proton proton collisions at s=8 TeV,,,2017,
Measurement of the mass difference between top quark and antiquark in pp collisions at s=8 TeV,,,2017,
Equilibrium and dynamic surface tension in relation to diffusivity and foaming properties  Effects of surfactant type and structure,,,2017,
Elucidating genomic characteristics of lung cancer progression from in situ to invasive adenocarcinoma,,,2016,
Shape evolution of 3D flower like gold microstructures from gold nanosheets via oriented attachment,,,2017,
Pharmacokinetic de risking tools for selection of monoclonal antibody lead candidates,,,2017,
Search for Evidence of the Type III Seesaw Mechanism in Multilepton Final States in Proton Proton Collisions at s =13 TeV,,,2017,
"Removal of Cd2 , Pb2 , and Zn2  from contaminated water using dolomite powder",,,2017,
Genitourinary syndrome of menopause in five Asian countries  results from the Pan Asian REVIVE survey,,,2017,
Beauty and Aesthetic Experience in Therav da Buddhism,,,2017,
Effects of KF Loading on Mg Al Mixed Oxides for the Selective Synthesis of Trimethylolpropane Triesters,,,2017,
Chromogranin A cell density in the large intestine of Asian and European patients with irritable bowel syndrome,,,2017,
Hematobiochemical effects of cadmium intoxication in male Japanese quail (Coturnix japonica) and its amelioration with silymarin and milk thistle,,,2017,
The role of tone and segmental information in visual word recognition in Thai,,,2017,
SUB KILOPARSEC ALMA IMAGING of COMPACT STAR FORMING GALAXIES at z   2 5  REVEALING the FORMATION of DENSE GALACTIC CORES in the PROGENITORS of COMPACT QUIESCENT GALAXIES,,,2016,
Time series prediction of retirement mutual fund values using optimal window size selection and support vector regression,,,2017,
Optimized human detection on the embedded computer vision system,,,2017,
A biological like memory allocation scheme using simulation,,,2017,
Phase III clinical trial (RERISE study) results of efficacy and safety of radotinib compared with imatinib in newly diagnosed chronic phase chronic myeloid leukemia,,,2017,
Optimal Representation for Right to Left Parallel Scalar Point Multiplication,,,2017,
Designing Model for Calculating the Amount of Cyber Risk Insurance,,,2017,
EYE CAPTCHA  An enhanced CAPTCHA using eye movement,,,2017,
The effectiveness of virtual learning environment for higher education learners in ASEAN community,,,2017,
Virtual smart classroom to enhance 21st century skills in learning and innovation for higher education learners,,,2017,
Driver identification using histogram and neural network from acceleration data,,,2017,
A review on dependence measures in exploring brain networks from fMRI data,,,2016,
A study of vehicular desynchronization for platooning application,,,2017,
Exploring Home and Work Locations in a City from Mobile Phone Data,,,2017,
Estimating user story points using document fingerprints,,,2017,
Translating TOSCA into docker compose YAML file using ANTLR,,,2017,
Search for dark matter produced in association with heavy flavor quark pairs in proton proton collisions at  s=13TeV,,,2017,
Agent scheduling of call center using decomposition technique,,,2017,
A mathematical model for double layer precast production scheduling,,,2017,
Preparation and characterization of TiO2 coated silk fibroin filters for photocatalytic oxidation of formaldehyde using waste silk cocoons,,,2017,
Automated risk identification of CMMI project planning using ontology,,,2017,
Clinical and Spectral Domain Optical Coherence Tomography Appearance of Optic Disc Melanocytoma  A New Classification and Differentiation from Pigmented Choroidal Lesions,,,2017,
A beam scanning based indoor localization system using light emitting diodes,,,2016,
Analysis of X ray for locating the weapon in the vehicle by using scale invariant features transform,,,2017,
"Building a learning community among faculty, librarians and students using computer supported collaborative learning  An activity theory approach",,,2017,
Performance of aramid fiber reinforced concrete panels under blast loads,,,2017,
The study of mobile learning readiness in rural area  Case of north eastern of thailand,,,2017,
Road map extraction from satellite imagery using connected component analysis and landscape metrics,,,2017,
p120 Catenin is an obligate haploinsufficient tumor suppressor in intestinal neoplasia,,,2017,
Ocean surface current prediction based on HF radar observations using trajectory oriented association rule mining,,,2017,
A quick prototyping project for first year engineering students,,,2017,
Formal modeling for consistency checking of signal transition graph,,,2017,
Transformation of time Petri net into Promela,,,2017,
The review of mark planning problem,,,2016,
Interleukin 12 Induces Receptor Activator of Nuclear Factor Kappa B Ligand Expression by Human Periodontal Ligament Cells,,,2017,
Removal of methylene blue using agricultural waste  A case study of rice husk and rice husk ash from Chaipattana rice mill demonstration center,,,2017,
Severe alveolar bone loss and internal root resorption in linear IgA disease and eosinophilic granulomatosis with polyangiitis  A rare case reportNasilony ubytek ko ci wyrostka z bodo owego i wewn trzna resorpcja korzeni z b w w przebiegu linijnej IgA dermatozy oraz eozynofilowej ziarniniakowato ci z zapaleniem naczy    opis rzadkiego przypadku,,,2017,
SybilVote  Formulas to Quantify the Success Probability of Sybil Attack in Online Social Network Voting,,,2017,
Factors affecting pharmacy engagement and pharmacy customer devotion in community pharmacy  A structural equation modeling approach,,,2017,
Pulmonary neuroendocrine cell hyperplasia in hemoglobin bart induced hydrops fetalis  A model for chronic intrauterine hypoxia,,,2017,
Cilostazol attenuates intimal hyperplasia in a mouse model of chronic kidney disease,,,2017,
Prevention and Therapy of Acute Kidney Injury in the Developing World,,,2017,
Search for supersymmetry in the all hadronic final state using top quark tagging in pp collisions at s =13 TeV,,,2017,
"Sporolactobacillus shoreicorticis sp Nov , a lactic acid producing bacterium isolated from tree bark",,,2017,
Computational fluid dynamics simulation of a crude oil transport pipeline  Effect of crude oil properties,,,2016,
"How do US state firearms laws affect firearms manufacturing location  An empirical investigation, 1986 2010",,,2017,
Prevalence and significance of plasma Epstein Barr Virus DNA level in nasopharyngeal carcinoma,,,2017,
Search for third generation scalar leptoquarks and heavy right handed neutrinos in final states with two tau leptons and two jets in proton proton collisions at  s=13 TeV,,,2017,
Automatic vehicle classification using linked visual words,,,2017,
The impact of the quality of care and other factors on progression of chronic kidney disease in Thai patients with Type 2 Diabetes Mellitus  A nationwide cohort study,,,2017,
Human enteroviruses associated with and without diarrhea in Thailand between 2010 and 2016,,,2017,
Oral administration of live  or heat killed Candida albicans worsened cecal ligation and puncture sepsis in a murine model possibly due to an increased serum (1 3)   D glucan,,,2017,
"Effects of shape, size, and pyrene doping on electronic properties of graphene nanoflakes",,,2017,
"Barriers to sexual and reproductive healthcare services as experienced by female sex workers and service providers in Dhaka city, Bangladesh",,,2017,
Measurement of the jet mass in highly boosted t t   events from pp collisions at  s=8TeV,,,2017,
Warehouse layout design for an automotive raw material supplier,,,2017,
Kinetic adsorption of fluoride from an aqueous solution onto a dolomite sorbent,,,2016,
Dysregulation of Notch signaling related genes in oral lichen planus,,,2017,
The relative efficacy of land based and water based exercise training on macro and microvascular functions in older patients with type 2 diabetes,,,2017,
Leptocarpus disjunctus prolongs sleeping time and increases nonrapid eye movement sleep with additional anxiolytic capacity,,,2017,
Modeling spatio vertical distribution of sulfate and total sulfide along the mangrove intertidal zone,,,2017,
Heavy metal concentration and risk assessment of soil and rice in and around an open dumpsite in Thailand,,,2017,
Tropical ground level ozone modeling in urban areas of Thailand,,,2017,
Climatology and spatio temporal variability of wintertime total and extreme rainfall in Thailand during 1970 2012,,,2017,
Health risk assessment of nitrogen dioxide and sulfur dioxide exposure from a new developing coal power plant in Thailand,,,2017,
Warehouse layout design for an automotive raw material supplier,,,2017,
Analyses of seismic activities and hazards in Laos  A seismicity approach,,,2017,
Study of liquid film forming apparatus (LFFA) mechanisms in terms of oxygen transfer and bubble hydrodynamic parameters,,,2016,
Measurement of double differential cross sections for top quark pair production in pp collisions at  s=8TeV and impact on parton distribution functions,,,2017,
Search for dark matter produced with an energetic jet or a hadronically decaying W or Z boson at  s=13 TeV,,,2017,
ALMA observations of cold molecular gas in AGN hosts at z   1 5   Evidence of AGN feedback ,,,2017,
Clinical outcomes of intensity modulated proton therapy and concurrent chemotherapy in esophageal carcinoma  a single institutional experience,,,2017,
Road segmentation of remotely sensed images using deep convolutional neural networks with landscape metrics and conditional random fields,,,2017,
